index,id,bestName,catalogLabel,archiveFilename,fileSize,progType,category,platform,aolVersion,author,authorConfidence,categoryConfidence,versionConfidence,sourceConfidence,localFile,referenceUrl,rawSourceUrl,oldWebDownloadLinks,mirrorLeads,webResearchMentions,screenshots,embeddedUrls,manualReviewFlags,tags,detailPage
2085,prog-2085-xptools,Xptools,Xptools,xptoolz2.zip,unknown,Unknown / needs review,uncategorized,AOL,Mixed/unknown,An Illusive Design,catalog only,needs review,unknown,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/xptoolz2.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/xptoolz2.zip,1,0,0,0,0,category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; mixedunknown; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/X/2085-xptools.md
2086,prog-2086-xray,Xrayportscan,XRAY,xrayportscan.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,Natas,catalog only,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/xrayportscan.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/xrayportscan.zip,1,0,0,0,0,category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/X/2086-xrayportscan.md
2087,prog-2087-xtreme-idle,xtreme idle,xtreme idle,xtreme.zip,unknown,Idler / AFK bot,idler or bot,AOL,AOL 4.0,Blaze,catalog only,catalog/path inferred,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/xtreme.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/xtreme.zip,3,1,0,0,0,main local file missing; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; idler-or-bot; needs-manual-review; vb6,docs/generated/applications/pages/X/2087-xtreme-idle.md
2088,prog-2088-xtofader,XtºfAdEr,XtºfAdEr,xtfader.zip,unknown,Fader / text styler,fader or text tool,AOL,AOL 4.0,unknown,unknown,catalog/path inferred,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/xtfader.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/xtfader.zip,1,0,0,0,0,author unknown; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-p-code; duplicate-metadata; fader-or-text-tool; file-remote-only; has-old-web-downloads; needs-manual-review; vb6,docs/generated/applications/pages/X/2088-xtofader.md
2089,prog-2089-x,X 1,x╣,x1.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,CøMP,catalog only,needs review,catalog bucket,catalog metadata only,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/x1.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/x1.zip,0,0,0,0,0,category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-p-code; duplicate-metadata; file-remote-only; needs-manual-review; uncategorized; vb5,docs/generated/applications/pages/X/2089-x-1.md
2090,prog-2090-y2,Y%b 2idle V 1 (dif. Than Above) Yr 2k,Y2,y%b2idle v1 (dif. than above) aol4-5 yr2k.zip,22 B,Unknown / needs review,uncategorized,AOL,AOL 4.0; inferred: AOL 4-5,unknown,unknown,needs review,filename/source inferred,local catalog mirror,files/aol/aol-4-0/2090-y2.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/y%25b2idle%20v1%20(dif.%20than%20above)%20aol4-5%20yr2k.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/y%25b2idle%20v1%20(dif.%20than%20above)%20aol4-5%20yr2k.zip,0,0,0,0,0,author unknown; category uncertain; type uncertain; no screenshot or image lead; no readable text evidence,aol; aol-4-0; duplicate-metadata; file-ready; needs-manual-review; uncategorized,docs/generated/applications/pages/Y/2090-yb-2idle-v-1-dif-than-above-yr-2k.md
2091,prog-2091-y2cash,y2cash,y2cash,y2cash.zip,unknown,Unknown / needs review,uncategorized,AOL,Mixed/unknown,unknown,unknown,needs review,unknown,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/y2cash.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/y2cash.zip,1,0,0,0,0,author unknown; category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; duplicate-metadata; file-remote-only; has-old-web-downloads; mixedunknown; needs-manual-review; uncategorized,docs/generated/applications/pages/Y/2091-y2cash.md
2092,prog-2092-y2cash2,y2cash2,y2cash2,y2cash2.zip,unknown,Unknown / needs review,uncategorized,AOL,Mixed/unknown,unknown,unknown,needs review,unknown,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/y2cash2.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/y2cash2.zip,1,0,0,0,0,author unknown; category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; duplicate-metadata; file-remote-only; has-old-web-downloads; mixedunknown; needs-manual-review; uncategorized,docs/generated/applications/pages/Y/2092-y2cash2.md
2093,prog-2093-y2k2000,Y2K2000,Y2K2000,y2k20085.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,unknown,unknown,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/y2k20085.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/y2k20085.zip,1,0,0,0,0,author unknown; category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb4-32,docs/generated/applications/pages/Y/2093-y2k2000.md
2094,prog-2094-y3x,Y 3x 1,y3x,y3x1.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,freeq,catalog only,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/y3x1.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/y3x1.zip,1,0,0,0,0,category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-p-code; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb3,docs/generated/applications/pages/Y/2094-y-3x-1.md
2095,prog-2095-yignore,yignore,yignore,yuryignore.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,unknown,unknown,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/yuryignore.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/yuryignore.zip,3,0,0,0,0,author unknown; category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb5,docs/generated/applications/pages/Y/2095-yignore.md
2096,prog-2096-yoinks-im-answerer,Yoinks IM Answerer,Yoinks IM Answerer,yoinks.zip,unknown,Chat / IM utility,chat or IM tool,AOL,AOL 4.0,unknown,unknown,external ZIP text,catalog bucket,external mirror,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/yoinks.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/yoinks.zip,1,1,0,0,0,author unknown; main local file missing; no screenshot or image lead,aol; aol-4-0; chat-or-im-tool; compile-native; duplicate-metadata; file-remote-only; has-external-zip-text-evidence; has-old-web-downloads; needs-manual-review; vb6,docs/generated/applications/pages/Y/2096-yoinks-im-answerer.md
2097,prog-2097-yoyo,Yoyo,YoYo,yoyo.zip,22 B,Unknown / needs review,uncategorized,AOL,AOL 4.0,unknown,unknown,needs review,catalog bucket,local + old-web lead,files/aol/aol-4-0/2097-yoyo.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/yoyo.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/yoyo.zip,1,0,0,0,0,author unknown; category uncertain; type uncertain; no screenshot or image lead; no readable text evidence,aol; aol-4-0; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; uncategorized,docs/generated/applications/pages/Y/2097-yoyo.md
2098,prog-2098-yoyov2,YoYov2,YoYov2,yoyov2.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,unknown,unknown,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/yoyov2.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/yoyov2.zip,4,0,0,0,0,author unknown; category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb5,docs/generated/applications/pages/Y/2098-yoyov2.md
2099,prog-2099-z2ima,Tdc,z2ima,tdc.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,unknown,unknown,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/tdc.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/tdc.zip,1,0,0,0,0,author unknown; category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/Z/2099-tdc.md
2100,prog-2100-z3,Z 3 Idler,z3,z3 idler for aol 4.0.zip,22 B,Idler / AFK bot,idler or bot,AOL,AOL 4.0,unknown,unknown,catalog/path inferred,filename/source inferred,local + old-web lead,files/aol/aol-4-0/2100-z3.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/z3%20idler%20for%20aol%204.0.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/z3%20idler%20for%20aol%204.0.zip,1,0,0,0,0,author unknown; no screenshot or image lead; no readable text evidence,aol; aol-4-0; duplicate-metadata; file-ready; has-old-web-downloads; idler-or-bot; needs-manual-review,docs/generated/applications/pages/Z/2100-z-3-idler.md
2101,prog-2101-zelda-fe,Zelda FE,Zelda FE,ocarina.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,unknown,unknown,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/ocarina.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/ocarina.zip,1,0,0,0,0,author unknown; category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb5,docs/generated/applications/pages/Z/2101-zelda-fe.md
2102,prog-2102-zelda-zero-x,Zelda Zero X,Zelda Zero X,zeldazerox.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,AWS,catalog only,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zeldazerox.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zeldazerox.zip,1,0,0,0,0,category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb5,docs/generated/applications/pages/Z/2102-zelda-zero-x.md
2103,prog-2103-zerg-tools,Zerg Tools,Zerg Tools,zergtools.zip,unknown,All-in-one prog suite,all-in-one prog,AOL,AOL 4.0,me (Mxpx,catalog only,catalog/path inferred,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zergtools.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zergtools.zip,1,0,0,0,0,main local file missing; no screenshot or image lead; no readable text evidence,all-in-one-prog; aol; aol-4-0; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; vb4-32,docs/generated/applications/pages/Z/2103-zerg-tools.md
2104,prog-2104-zero-detructi0n,Zero DêtRûCtí0ñ,Zero DêtRûCtí0ñ,zerodestruction.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,s welcome,catalog only,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zerodestruction.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zerodestruction.zip,1,0,0,0,0,category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/Z/2104-zero-detructi0n.md
2105,prog-2105-zero-detructi0n-v2,Zero DêtRûCtí0ñ v2,Zero DêtRûCtí0ñ v2,zerodestruction2.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,EpiDemiK,catalog only,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zerodestruction2.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zerodestruction2.zip,1,0,0,0,0,category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/Z/2105-zero-detructi0n-v2.md
2106,prog-2106-zero-limitz,Zero Limitz,Zero Limitz,zerolimitz.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,mist,catalog only,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zerolimitz.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zerolimitz.zip,1,0,0,0,0,category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/Z/2106-zero-limitz.md
2107,prog-2107-zerolimits6,zerolimits6,zerolimits6,zerolimits6.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,RiP,catalog only,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zerolimits6.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zerolimits6.zip,1,0,0,0,0,category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/Z/2107-zerolimits6.md
2108,prog-2108-zip,Wtools 1,ZIP,wtools1.zip,unknown,Unknown / needs review,uncategorized,AOL,Mixed/unknown,unknown,unknown,needs review,unknown,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/wtools1.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/wtools1.zip,1,0,0,0,0,author unknown; category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; duplicate-metadata; file-remote-only; has-old-web-downloads; mixedunknown; needs-manual-review; uncategorized,docs/generated/applications/pages/Z/2108-wtools-1.md
2109,prog-2109-zippy,Zippy,Zippy,zippy.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,b0z0,catalog only,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zippy.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zippy.zip,1,0,0,0,0,category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/Z/2109-zippy.md
2110,prog-2110-zombie-tools,zombie tools╣,zombie tools╣,zombietoolz.zip,unknown,All-in-one prog suite,all-in-one prog,AOL,AOL 4.0,kain,catalog only,catalog/path inferred,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zombietoolz.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zombietoolz.zip,3,0,0,0,0,main local file missing; no screenshot or image lead; no readable text evidence,all-in-one-prog; aol; aol-4-0; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; vb4-32,docs/generated/applications/pages/Z/2110-zombie-tools.md
2111,prog-2111-zombie3,Zombie3,Zombie3,zombie30b.zip,22 B,Unknown / needs review,uncategorized,AOL,AOL 5.0,unknown,unknown,needs review,catalog bucket,local + old-web lead,files/aol/aol-5-0/2111-zombie3.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/5.0/zombie30b.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/5.0/zombie30b.zip,1,0,0,0,0,author unknown; category uncertain; type uncertain; no screenshot or image lead; no readable text evidence,aol; aol-5-0; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; uncategorized,docs/generated/applications/pages/Z/2111-zombie3.md
2112,prog-2112-zonkplayer,Zonk Mp 3 Player C-chat V 2.4 And 5.0,zonkplayer,zonk mp3 player c-chat v2.4 for aol 4.0 and 5.0.zip,22 B,Media / file utility,chat or IM tool,AOL,AOL 4.0,unknown,unknown,catalog/path inferred,filename/source inferred,local + old-web lead,files/aol/aol-4-0/2112-zonkplayer.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zonk%20mp3%20player%20c-chat%20v2.4%20for%20aol%204.0%20and%205.0.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zonk%20mp3%20player%20c-chat%20v2.4%20for%20aol%204.0%20and%205.0.zip,1,0,0,0,0,author unknown; no screenshot or image lead; no readable text evidence,aol; aol-4-0; chat-or-im-tool; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review,docs/generated/applications/pages/Z/2112-zonk-mp-3-player-c-chat-v-2-4-and-5-0.md
2113,prog-2113-zyber-idle-1-1-by-micro-n-nite,zyber idle [1.1] -by- miCro n' nite,zyber idle [1.1] -by- miCro n' nite,zyber.zip,unknown,Idler / AFK bot,idler or bot,AOL,AOL 4.0,miCro,catalog only,catalog/path inferred,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zyber.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zyber.zip,1,0,0,0,0,main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; idler-or-bot; needs-manual-review; vb6,docs/generated/applications/pages/Z/2113-zyber-idle-1-1-by-micro-n-nite.md
2114,prog-2114-zytax,Zytax 3,ZyTaX,zytax3.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,unknown,unknown,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zytax3.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zytax3.zip,1,0,0,0,0,author unknown; category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/Z/2114-zytax-3.md
2115,prog-2115-zytax,Zytax 3wmp,ZyTaX,zytax3wmp.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,unknown,unknown,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zytax3wmp.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zytax3wmp.zip,1,0,0,0,0,author unknown; category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/Z/2115-zytax-3wmp.md
2116,prog-2116-zytax-1-5,ZYTAX-1.5,ZYTAX-1.5,zytax15.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,J M D inc,catalog only,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zytax15.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zytax15.zip,1,0,0,0,0,category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/Z/2116-zytax-1-5.md
2117,prog-2117-zytax-2-0,ZYTAX-2.0,ZYTAX-2.0,zytax2.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,J M D inc,catalog only,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zytax2.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/zytax2.zip,1,0,0,0,0,category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/Z/2117-zytax-2-0.md
2118,prog-2118-p00f,~p00f~,~p00f~,poof.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,unknown,unknown,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/poof.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/poof.zip,1,1,0,0,0,author unknown; category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/0-9-symbols/2118-p00f.md
2119,prog-2119-olletion-ageny-5-1-0,¢öLLê¢tïöñ ågêñ¢y 5.1.0,¢öLLê¢tïöñ ågêñ¢y 5.1.0,collectionagency510.zip,unknown,Unknown / needs review,uncategorized,AOL,AOL 4.0,sik ) ( Loaded by,catalog only,needs review,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/collectionagency510.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/collectionagency510.zip,1,1,0,0,0,category uncertain; type uncertain; main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-remote-only; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/0-9-symbols/2119-olletion-ageny-5-1-0.md
2120,prog-2120-ufg-idle,«-»UFG Idle«-»,«-»UFG Idle«-»,ufgidle.zip,unknown,Idler / AFK bot,idler or bot,AOL,AOL 4.0,aCe,catalog only,catalog/path inferred,catalog bucket,old-web lead,,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/ufgidle.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/ufgidle.zip,1,0,0,0,0,main local file missing; no screenshot or image lead; no readable text evidence,aol; aol-4-0; duplicate-metadata; file-remote-only; has-old-web-downloads; idler-or-bot; needs-manual-review; vb4-32,docs/generated/applications/pages/0-9-symbols/2120-ufg-idle.md
